Prompt,actual_intent,predicted_intent,intent_match,actual_domain,predicted_domain,domain_match,confidence,raw_confidence,margin,source,agreement,is_confusion_pair,gate_reason
Show the DOB and gender for member 88654321.,member_demographics,member_demographics,True,member_domain,member_domain,True,0.9879819914905834,0.3253698317597511,0.9865939416373584,ensemble,True,False,pass
Member name and person code for this enrollment.,member_demographics,member_demographics,True,member_domain,member_domain,True,0.8175390496913648,0.20813655400265058,0.762851841858023,ensemble,False,False,disagreement
What is the relationship code for this member?,member_demographics,member_demographics,True,member_domain,member_domain,True,0.9989200358687246,0.575730258162931,0.9984723102395512,ensemble,True,False,pass
Demographics for member 77234581.,member_demographics,member_demographics,True,member_domain,member_domain,True,0.7145232141473343,0.13629253623425808,0.6909002756898763,ensemble,False,False,disagreement
First name and last name on file.,member_demographics,member_demographics,True,member_domain,member_domain,True,0.741601482670342,0.1791699080609058,0.7209345043601961,ensemble,False,False,disagreement
DOB and gender for this member.,member_demographics,member_demographics,True,member_domain,member_domain,True,0.9987816695899069,0.5210855063372506,0.9986432697393257,ensemble,True,False,pass
What is the middle name for member 44781239?,member_demographics,member_demographics,True,member_domain,member_domain,True,0.9753007955000652,0.28405299449752397,0.9683337831161247,ensemble,True,False,pass
Show the subscriber's name and date of birth.,member_demographics,member_demographics,True,member_domain,member_domain,True,0.9653776633984288,0.2805294591731151,0.9434806705254463,ensemble,True,False,pass
Person code and relationship code for this member.,member_demographics,member_demographics,True,member_domain,member_domain,True,0.9984858088631391,0.5444865464895192,0.9980882011860032,ensemble,True,False,pass
What is the email address on file for member 88654321?,member_contact_info,member_contact_info,True,member_domain,member_domain,True,0.9909930072738571,0.3574584924840087,0.989237399102226,ensemble,True,False,pass
Show this member's phone number and mailing address.,member_contact_info,member_contact_info,True,member_domain,member_domain,True,0.8997533120212121,0.676182451354141,0.8997106484047179,ensemble,True,True,pass
Contact details for member 77234581.,member_contact_info,approval_info,False,member_domain,benefits_api,False,0.5541740674913285,0.1562620034673784,0.348119071854,ensemble,False,False,disagreement
What is the postal address for this member?,member_contact_info,member_contact_info,True,member_domain,member_domain,True,0.9993335429961326,0.5990723712699626,0.9991900816391445,ensemble,True,False,pass
Phone number on file for this member.,member_contact_info,member_contact_info,True,member_domain,member_domain,True,0.9995875095201646,0.6186805297774904,0.9995424935733659,ensemble,True,False,pass
Show the mailing address including city state and zip.,member_contact_info,member_contact_info,True,member_domain,member_domain,True,0.9982745986987028,0.4954588959425531,0.9978272075411571,ensemble,True,False,pass
Member email and phone.,member_contact_info,member_contact_info,True,member_domain,member_domain,True,0.8996415862232444,0.6329813317289685,0.8995763482033876,ensemble,True,True,pass
What address is on file for member 44781239?,member_contact_info,member_contact_info,True,member_domain,member_domain,True,0.9879299835114207,0.3198613281797774,0.9859454057307255,ensemble,True,False,pass
Contact information for this enrollment.,member_contact_info,member_coverage,False,member_domain,member_domain,True,0.4822671103122837,0.1348607464805543,0.39763664244599256,ensemble,False,False,disagreement
Show the member's zip code and state.,member_contact_info,member_contact_info,True,member_domain,member_domain,True,0.9965939157385872,0.457196189241878,0.995546711632306,ensemble,True,False,pass
What is the brand copay on this member's eligibility?,member_eligibility_copay,member_eligibility_copay,True,member_domain,member_domain,True,0.9983973470569026,0.5705661987548508,0.9978999417744793,ensemble,True,False,pass
Show copayBrand and copayGeneric for member 88654321.,member_eligibility_copay,member_eligibility_copay,True,member_domain,member_domain,True,0.9756896196673763,0.2736502598709239,0.9717841112337112,ensemble,True,False,pass
What are the copay fields on this member's record?,member_eligibility_copay,member_eligibility_copay,True,member_domain,member_domain,True,0.9868372270326393,0.41404575530483495,0.9783452031174752,ensemble,True,False,pass
Eligibility copay amounts for this member.,member_eligibility_copay,member_eligibility_copay,True,member_domain,member_domain,True,0.9985792148482203,0.5598429038263468,0.9981109843410189,ensemble,True,False,pass
What is copay3 and copay4 for member 77234581?,member_eligibility_copay,member_eligibility_copay,True,member_domain,member_domain,True,0.9547465329993637,0.24317774526929506,0.9417113695390046,ensemble,True,False,pass
Show the member-level copay configuration.,member_eligibility_copay,member_eligibility_copay,True,member_domain,member_domain,True,0.9984297929979216,0.53733958553846,0.9981080158011724,ensemble,True,False,pass
Copay details from eligibility for this member.,member_eligibility_copay,member_eligibility_copay,True,member_domain,member_domain,True,0.9994216650161628,0.6484470327524453,0.9992719521496773,ensemble,True,False,pass
What are the copay tiers on file?,member_eligibility_copay,member_eligibility_copay,True,member_domain,member_domain,True,0.9586864545759269,0.28743017823326167,0.9440998405549037,ensemble,True,False,pass
Brand and generic copay for member 44781239.,member_eligibility_copay,member_eligibility_copay,True,member_domain,member_domain,True,0.9698223238981549,0.2964419586367638,0.9570166700298567,ensemble,True,False,pass
Member eligibility copay breakdown.,member_eligibility_copay,member_eligibility_copay,True,member_domain,member_domain,True,0.9967879624180503,0.46201648066243123,0.9954916781371088,ensemble,True,False,pass
What is the transition fill status for member 88654321?,member_transition_status,member_transition_status,True,member_domain,member_domain,True,0.8311284916915901,0.281640140439972,0.7508194395200362,ensemble,False,False,disagreement
Show the transition status and start date from eligibility.,member_transition_status,member_transition_status,True,member_domain,member_domain,True,0.9995368664329157,0.6342167768979223,0.9994193586640682,ensemble,True,False,pass
Is this member in transition status?,member_transition_status,member_transition_status,True,member_domain,member_domain,True,0.9996551489625546,0.6486550277746927,0.9995794149514005,ensemble,True,False,pass
Transition fill indicator for member 77234581.,member_transition_status,approval_info,False,member_domain,benefits_api,False,0.8796647698901553,0.27817965463514144,0.8522298973548832,ensemble,False,False,disagreement
What is the TF status on this member's eligibility record?,member_transition_status,approval_info,False,member_domain,benefits_api,False,0.985040112348457,0.39897418781538,0.9765263443612909,ensemble,True,False,pass
Show the member transition start date.,member_transition_status,member_transition_status,True,member_domain,member_domain,True,0.9993268290762001,0.6088709340289908,0.999166321216623,ensemble,True,False,pass
Transition status for this member.,member_transition_status,member_transition_status,True,member_domain,member_domain,True,0.9998429611396464,0.7331481117164309,0.9997783217450653,ensemble,True,False,pass
Is there a transition fill flag on this member's record?,member_transition_status,member_transition_status,True,member_domain,member_domain,True,0.9336932985500748,0.32613410423260686,0.8720414302795116,ensemble,True,False,pass
Member transition details for member 44781239.,member_transition_status,member_transition_status,True,member_domain,member_domain,True,0.8999956886176848,0.27636050399791123,0.8949570909531729,ensemble,False,False,disagreement
Check the transition status on this enrollment.,member_transition_status,member_transition_status,True,member_domain,member_domain,True,0.8940638073599034,0.28902099913482576,0.8858268032308211,ensemble,False,False,disagreement
What is the DUR key for member 88654321?,member_dur_config,member_dur_config,True,member_domain,member_domain,True,0.9873980436843881,0.3411794941951725,0.9850948540449029,ensemble,True,False,pass
Show the drug utilization review configuration for this member.,member_dur_config,member_dur_config,True,member_domain,member_domain,True,0.9980164698040191,0.5908576784100108,0.9963998847997867,ensemble,True,False,pass
DUR process flag for member 77234581.,member_dur_config,member_dur_config,True,member_domain,member_domain,True,0.9906696694497964,0.38100244586745613,0.9863505627566432,ensemble,True,False,pass
What is the DUR config key on file?,member_dur_config,member_dur_config,True,member_domain,member_domain,True,0.9898050471770606,0.4016566856514016,0.9851967330845309,ensemble,True,False,pass
Show the DUR processing indicator for this member.,member_dur_config,member_dur_config,True,member_domain,member_domain,True,0.9962821218482484,0.5222102130350437,0.9932898578864567,ensemble,True,False,pass
DUR configuration for this enrollment.,member_dur_config,member_dur_config,True,member_domain,member_domain,True,0.7692447912750032,0.2230699490256089,0.6572609368227383,ensemble,False,False,disagreement
What DUR settings are configured for member 44781239?,member_dur_config,member_dur_config,True,member_domain,member_domain,True,0.9784269481741084,0.3303194134259931,0.9643222316415635,ensemble,True,False,pass
DUR key?,member_dur_config,member_dur_config,True,member_domain,member_domain,True,0.9829159825028606,0.38420391378826385,0.9746605114889803,ensemble,True,False,pass
Is the DUR process flag active for this member?,member_dur_config,member_dur_config,True,member_domain,member_domain,True,0.9996086786202015,0.677123307709407,0.999382084988461,ensemble,True,False,pass
Show the drug utilization review key and flag.,member_dur_config,member_dur_config,True,member_domain,member_domain,True,0.9979124138387339,0.5352388513360339,0.9966556923814767,ensemble,True,False,pass
What is the MBI number for member 88654321?,member_mbi_number,member_mbi_number,True,member_domain,member_domain,True,0.988095588107148,0.33261826717674475,0.9832505321073989,ensemble,True,False,pass
Show the Medicare Beneficiary Identifier for this member.,member_mbi_number,member_mbi_number,True,member_domain,member_domain,True,0.995671662843521,0.573010992275782,0.9918104991801608,ensemble,True,False,pass
MBI for member 77234581.,member_mbi_number,member_mbi_number,True,member_domain,member_domain,True,0.8954730772963032,0.2746295892451429,0.886980853229576,ensemble,False,False,disagreement
What is the MBI on file?,member_mbi_number,member_mbi_number,True,member_domain,member_domain,True,0.9922207412389429,0.3693418131224186,0.9903183626616712,ensemble,True,False,pass
Pull the Medicare beneficiary ID from the Part D record.,member_mbi_number,member_mbi_number,True,member_domain,member_domain,True,0.8425410760336846,0.24959463690977604,0.7501342953072536,ensemble,True,False,pass
MBI number for this member.,member_mbi_number,member_mbi_number,True,member_domain,member_domain,True,0.9998644967546616,0.713824273089352,0.9998495924699937,ensemble,True,False,pass
What MBI is stored for member 44781239?,member_mbi_number,member_mbi_number,True,member_domain,member_domain,True,0.9055597179554592,0.30040702271208464,0.9038299927780715,ensemble,False,False,disagreement
MBI?,member_mbi_number,member_mbi_number,True,member_domain,member_domain,True,0.9929938099271008,0.4179705276186982,0.9911739757848438,ensemble,True,False,pass
Show the Medicare beneficiary identifier from eligibility.,member_mbi_number,member_mbi_number,True,member_domain,member_domain,True,0.9828388258918672,0.36369501857300557,0.9708287435670481,ensemble,True,False,pass
